t, q0, q1, q0ref, q1ref 
0.116500, -0.981572, 0.004307, -1.000000, 0.000000 
0.116750, -0.981525, 0.004321, -1.000000, 0.000000 
0.117000, -0.981478, 0.004334, -1.000000, 0.000000 
0.117250, -0.981431, 0.004347, -1.000000, 0.000000 
0.117500, -0.981384, 0.004360, -1.000000, 0.000000 
0.117750, -0.981337, 0.004374, -1.000000, 0.000000 
0.118000, -0.981290, 0.004387, -1.000000, 0.000000 
0.118250, -0.981243, 0.004400, -1.000000, 0.000000 
0.118500, -0.981196, 0.004413, -1.000000, 0.000000 
0.118750, -0.981149, 0.004427, -1.000000, 0.000000 
0.119000, -0.981102, 0.004440, -1.000000, 0.000000 
0.119250, -0.981056, 0.004453, -1.000000, 0.000000 
0.119500, -0.981009, 0.004466, -1.000000, 0.000000 
0.119750, -0.980963, 0.004479, -1.000000, 0.000000 
0.120000, -0.980916, 0.004493, -1.000000, 0.000000 
0.120250, -0.980870, 0.004506, -1.000000, 0.000000 
0.120500, -0.980823, 0.004519, -1.000000, 0.000000 
0.120750, -0.980777, 0.004532, -1.000000, 0.000000 
0.121000, -0.980731, 0.004545, -1.000000, 0.000000 
0.121250, -0.980684, 0.004558, -1.000000, 0.000000 
0.121500, -0.980638, 0.004571, -1.000000, 0.000000 
0.121750, -0.980592, 0.004584, -1.000000, 0.000000 
0.122000, -0.980546, 0.004597, -1.000000, 0.000000 
0.122250, -0.980500, 0.004610, -1.000000, 0.000000 
0.122500, -0.980454, 0.004623, -1.000000, 0.000000 
0.122750, -0.980408, 0.004636, -1.000000, 0.000000 
0.123000, -0.980362, 0.004649, -1.000000, 0.000000 
0.123250, -0.980316, 0.004662, -1.000000, 0.000000 
0.123500, -0.980271, 0.004675, -1.000000, 0.000000 
0.123750, -0.980225, 0.004688, -1.000000, 0.000000 
0.124000, -0.980179, 0.004701, -1.000000, 0.000000 
0.124250, -0.980134, 0.004714, -1.000000, 0.000000 
0.124500, -0.980088, 0.004727, -1.000000, 0.000000 
0.124750, -0.980043, 0.004740, -1.000000, 0.000000 
0.125000, -0.979998, 0.004753, -1.000000, 0.000000 
0.125250, -0.979952, 0.004766, -1.000000, 0.000000 
0.125500, -0.979907, 0.004778, -1.000000, 0.000000 
0.125750, -0.979862, 0.004791, -1.000000, 0.000000 
0.126000, -0.979817, 0.004804, -1.000000, 0.000000 
0.126250, -0.979772, 0.004817, -1.000000, 0.000000 
0.126500, -0.979727, 0.004830, -1.000000, 0.000000 
0.126750, -0.979682, 0.004842, -1.000000, 0.000000 
0.127000, -0.979637, 0.004855, -1.000000, 0.000000 
0.127250, -0.979592, 0.004868, -1.000000, 0.000000 
0.127500, -0.979547, 0.004881, -1.000000, 0.000000 
0.127750, -0.979503, 0.004893, -1.000000, 0.000000 
0.128000, -0.979458, 0.004906, -1.000000, 0.000000 
0.128250, -0.979414, 0.004919, -1.000000, 0.000000 
0.128500, -0.979369, 0.004931, -1.000000, 0.000000 
0.128750, -0.979325, 0.004944, -1.000000, 0.000000 
0.129000, -0.979280, 0.004957, -1.000000, 0.000000 
0.129250, -0.979236, 0.004969, -1.000000, 0.000000 
0.129500, -0.979192, 0.004982, -1.000000, 0.000000 
0.129750, -0.979148, 0.004994, -1.000000, 0.000000 
0.130000, -0.979104, 0.005007, -1.000000, 0.000000 
0.130250, -0.979059, 0.005019, -1.000000, 0.000000 
0.130500, -0.979015, 0.005032, -1.000000, 0.000000 
0.130750, -0.978972, 0.005044, -1.000000, 0.000000 
0.131000, -0.978928, 0.005057, -1.000000, 0.000000 
0.131250, -0.978884, 0.005069, -1.000000, 0.000000 
0.131500, -0.978840, 0.005082, -1.000000, 0.000000 
0.131750, -0.978797, 0.005094, -1.000000, 0.000000 
0.132000, -0.978753, 0.005107, -1.000000, 0.000000 
0.132250, -0.978709, 0.005119, -1.000000, 0.000000 
0.132500, -0.978666, 0.005131, -1.000000, 0.000000 
0.132750, -0.978623, 0.005144, -1.000000, 0.000000 
0.133000, -0.978579, 0.005156, -1.000000, 0.000000 
0.133250, -0.978536, 0.005168, -1.000000, 0.000000 
0.133500, -0.978493, 0.005181, -1.000000, 0.000000 
0.133750, -0.978450, 0.005193, -1.000000, 0.000000 
0.134000, -0.978407, 0.005205, -1.000000, 0.000000 
0.134250, -0.978364, 0.005218, -1.000000, 0.000000 
0.134500, -0.978321, 0.005230, -1.000000, 0.000000 
0.134750, -0.978278, 0.005242, -1.000000, 0.000000 
0.135000, -0.978235, 0.005254, -1.000000, 0.000000 
0.135250, -0.978193, 0.005266, -1.000000, 0.000000 
0.135500, -0.978150, 0.005279, -1.000000, 0.000000 
0.135750, -0.978107, 0.005291, -1.000000, 0.000000 
0.136000, -0.978065, 0.005303, -1.000000, 0.000000 
0.136250, -0.978022, 0.005315, -1.000000, 0.000000 
0.136500, -0.977980, 0.005327, -1.000000, 0.000000 
0.136750, -0.977938, 0.005339, -1.000000, 0.000000 
0.137000, -0.977896, 0.005351, -1.000000, 0.000000 
0.137250, -0.977853, 0.005363, -1.000000, 0.000000 
0.137500, -0.977811, 0.005375, -1.000000, 0.000000 
0.137750, -0.977769, 0.005387, -1.000000, 0.000000 
0.138000, -0.977727, 0.005399, -1.000000, 0.000000 
0.138250, -0.977686, 0.005411, -1.000000, 0.000000 
0.138500, -0.977644, 0.005423, -1.000000, 0.000000 
0.138750, -0.977602, 0.005435, -1.000000, 0.000000 
0.139000, -0.977560, 0.005447, -1.000000, 0.000000 
0.139250, -0.977519, 0.005459, -1.000000, 0.000000 
0.139500, -0.977477, 0.005471, -1.000000, 0.000000 
0.139750, -0.977436, 0.005483, -1.000000, 0.000000 
0.140000, -0.977394, 0.005494, -1.000000, 0.000000 
0.140250, -0.977353, 0.005506, -1.000000, 0.000000 
0.140500, -0.977312, 0.005518, -1.000000, 0.000000 
0.140750, -0.977271, 0.005530, -1.000000, 0.000000 
0.141000, -0.977230, 0.005542, -1.000000, 0.000000 
0.141250, -0.977189, 0.005553, -1.000000, 0.000000 
0.141500, -0.977148, 0.005565, -1.000000, 0.000000 
0.141750, -0.977107, 0.005577, -1.000000, 0.000000 
0.142000, -0.977066, 0.005588, -1.000000, 0.000000 
0.142250, -0.977025, 0.005600, -1.000000, 0.000000 
0.142500, -0.976985, 0.005612, -1.000000, 0.000000 
0.142750, -0.976944, 0.005623, -1.000000, 0.000000 
0.143000, -0.976904, 0.005635, -1.000000, 0.000000 
0.143250, -0.976863, 0.005646, -1.000000, 0.000000 
0.143500, -0.976823, 0.005658, -1.000000, 0.000000 
0.143750, -0.976783, 0.005670, -1.000000, 0.000000 
0.144000, -0.976742, 0.005681, -1.000000, 0.000000 
0.144250, -0.976702, 0.005693, -1.000000, 0.000000 
0.144500, -0.976662, 0.005704, -1.000000, 0.000000 
0.144750, -0.976622, 0.005716, -1.000000, 0.000000 
0.145000, -0.976582, 0.005727, -1.000000, 0.000000 
0.145250, -0.976542, 0.005738, -1.000000, 0.000000 
0.145500, -0.976503, 0.005750, -1.000000, 0.000000 
0.145750, -0.976463, 0.005761, -1.000000, 0.000000 
0.146000, -0.976423, 0.005772, -1.000000, 0.000000 
0.146250, -0.976384, 0.005784, -1.000000, 0.000000 
0.146500, -0.976344, 0.005795, -1.000000, 0.000000 
0.146750, -0.976305, 0.005806, -1.000000, 0.000000 
0.147000, -0.976266, 0.005818, -1.000000, 0.000000 
0.147250, -0.976226, 0.005829, -1.000000, 0.000000 
0.147500, -0.976187, 0.005840, -1.000000, 0.000000 
0.147750, -0.976148, 0.005851, -1.000000, 0.000000 
0.148000, -0.976109, 0.005863, -1.000000, 0.000000 
0.148250, -0.976070, 0.005874, -1.000000, 0.000000 
0.148500, -0.976031, 0.005885, -1.000000, 0.000000 
0.148750, -0.975993, 0.005896, -1.000000, 0.000000 
0.149000, -0.975954, 0.005907, -1.000000, 0.000000 
0.149250, -0.975915, 0.005918, -1.000000, 0.000000 
0.149500, -0.975877, 0.005929, -1.000000, 0.000000 
0.149750, -0.975838, 0.005940, -1.000000, 0.000000 
0.150000, -0.975800, 0.005951, -1.000000, 0.000000 
0.150250, -0.975761, 0.005962, -1.000000, 0.000000 
0.150500, -0.975723, 0.005973, -1.000000, 0.000000 
0.150750, -0.975685, 0.005984, -1.000000, 0.000000 
0.151000, -0.975647, 0.005995, -1.000000, 0.000000 
0.151250, -0.975609, 0.006006, -1.000000, 0.000000 
0.151500, -0.975571, 0.006017, -1.000000, 0.000000 
0.151750, -0.975533, 0.006028, -1.000000, 0.000000 
0.152000, -0.975495, 0.006039, -1.000000, 0.000000 
0.152250, -0.975458, 0.006050, -1.000000, 0.000000 
0.152500, -0.975420, 0.006060, -1.000000, 0.000000 
0.152750, -0.975382, 0.006071, -1.000000, 0.000000 
0.153000, -0.975345, 0.006082, -1.000000, 0.000000 
0.153250, -0.975307, 0.006093, -1.000000, 0.000000 
0.153500, -0.975270, 0.006103, -1.000000, 0.000000 
0.153750, -0.975233, 0.006114, -1.000000, 0.000000 
0.154000, -0.975196, 0.006125, -1.000000, 0.000000 
0.154250, -0.975159, 0.006135, -1.000000, 0.000000 
0.154500, -0.975122, 0.006146, -1.000000, 0.000000 
0.154750, -0.975085, 0.006157, -1.000000, 0.000000 
0.155000, -0.975048, 0.006167, -1.000000, 0.000000 
0.155250, -0.975011, 0.006178, -1.000000, 0.000000 
0.155500, -0.974974, 0.006188, -1.000000, 0.000000 
0.155750, -0.974938, 0.006199, -1.000000, 0.000000 
0.156000, -0.974901, 0.006209, -1.000000, 0.000000 
0.156250, -0.974865, 0.006220, -1.000000, 0.000000 
0.156500, -0.974828, 0.006230, -1.000000, 0.000000 
0.156750, -0.974792, 0.006241, -1.000000, 0.000000 
0.157000, -0.974756, 0.006251, -1.000000, 0.000000 
0.157250, -0.974720, 0.006262, -1.000000, 0.000000 
0.157500, -0.974684, 0.006272, -1.000000, 0.000000 
0.157750, -0.974648, 0.006282, -1.000000, 0.000000 
0.158000, -0.974612, 0.006293, -1.000000, 0.000000 
0.158250, -0.974576, 0.006303, -1.000000, 0.000000 
0.158500, -0.974540, 0.006313, -1.000000, 0.000000 
0.158750, -0.974504, 0.006323, -1.000000, 0.000000 
0.159000, -0.974469, 0.006334, -1.000000, 0.000000 
0.159250, -0.974433, 0.006344, -1.000000, 0.000000 
0.159500, -0.974398, 0.006354, -1.000000, 0.000000 
0.159750, -0.974362, 0.006364, -1.000000, 0.000000 
0.160000, -0.974327, 0.006374, -1.000000, 0.000000 
0.160250, -0.974292, 0.006384, -1.000000, 0.000000 
0.160500, -0.974257, 0.006395, -1.000000, 0.000000 
0.160750, -0.974222, 0.006405, -1.000000, 0.000000 
0.161000, -0.974187, 0.006415, -1.000000, 0.000000 
0.161250, -0.974152, 0.006425, -1.000000, 0.000000 
0.161500, -0.974117, 0.006435, -1.000000, 0.000000 
0.161750, -0.974082, 0.006445, -1.000000, 0.000000 
0.162000, -0.974048, 0.006455, -1.000000, 0.000000 
0.162250, -0.974013, 0.006465, -1.000000, 0.000000 
0.162500, -0.973978, 0.006475, -1.000000, 0.000000 
0.162750, -0.973944, 0.006485, -1.000000, 0.000000 
0.163000, -0.973910, 0.006494, -1.000000, 0.000000 
0.163250, -0.973875, 0.006504, -1.000000, 0.000000 
0.163500, -0.973841, 0.006514, -1.000000, 0.000000 
0.163750, -0.973807, 0.006524, -1.000000, 0.000000 
0.164000, -0.973773, 0.006534, -1.000000, 0.000000 
0.164250, -0.973739, 0.006543, -1.000000, 0.000000 
0.164500, -0.973705, 0.006553, -1.000000, 0.000000 
0.164750, -0.973672, 0.006563, -1.000000, 0.000000 
0.165000, -0.973638, 0.006573, -1.000000, 0.000000 
0.165250, -0.973604, 0.006582, -1.000000, 0.000000 
0.165500, -0.973571, 0.006592, -1.000000, 0.000000 
0.165750, -0.973537, 0.006602, -1.000000, 0.000000 
0.166000, -0.973504, 0.006611, -1.000000, 0.000000 
0.166250, -0.973471, 0.006621, -1.000000, 0.000000 
0.166500, -0.973437, 0.006630, -1.000000, 0.000000 
0.166750, -0.973404, 0.006640, -1.000000, 0.000000 
0.167000, -0.973371, 0.006649, -1.000000, 0.000000 
0.167250, -0.973338, 0.006659, -1.000000, 0.000000 
0.167500, -0.973305, 0.006668, -1.000000, 0.000000 
0.167750, -0.973272, 0.006678, -1.000000, 0.000000 
0.168000, -0.973240, 0.006687, -1.000000, 0.000000 
0.168250, -0.973207, 0.006697, -1.000000, 0.000000 
0.168500, -0.973174, 0.006706, -1.000000, 0.000000 
0.168750, -0.973142, 0.006715, -1.000000, 0.000000 
0.169000, -0.973109, 0.006725, -1.000000, 0.000000 
0.169250, -0.973077, 0.006734, -1.000000, 0.000000 
0.169500, -0.973045, 0.006743, -1.000000, 0.000000 
0.169750, -0.973013, 0.006753, -1.000000, 0.000000 
0.170000, -0.972981, 0.006762, -1.000000, 0.000000 
0.170250, -0.972949, 0.006771, -1.000000, 0.000000 
0.170500, -0.972917, 0.006780, -1.000000, 0.000000 
0.170750, -0.972885, 0.006789, -1.000000, 0.000000 
0.171000, -0.972853, 0.006798, -1.000000, 0.000000 
0.171250, -0.972821, 0.006808, -1.000000, 0.000000 
0.171500, -0.972790, 0.006817, -1.000000, 0.000000 
0.171750, -0.972758, 0.006826, -1.000000, 0.000000 
0.172000, -0.972727, 0.006835, -1.000000, 0.000000 
0.172250, -0.972695, 0.006844, -1.000000, 0.000000 
0.172500, -0.972664, 0.006853, -1.000000, 0.000000 
0.172750, -0.972633, 0.006862, -1.000000, 0.000000 
0.173000, -0.972602, 0.006871, -1.000000, 0.000000 
0.173250, -0.972570, 0.006880, -1.000000, 0.000000 
0.173500, -0.972539, 0.006889, -1.000000, 0.000000 
0.173750, -0.972509, 0.006898, -1.000000, 0.000000 
0.174000, -0.972478, 0.006906, -1.000000, 0.000000 
0.174250, -0.972447, 0.006915, -1.000000, 0.000000 
0.174500, -0.972416, 0.006924, -1.000000, 0.000000 
0.174750, -0.972386, 0.006933, -1.000000, 0.000000 
0.175000, -0.972355, 0.006942, -1.000000, 0.000000 
0.175250, -0.972325, 0.006950, -1.000000, 0.000000 
0.175500, -0.972295, 0.006959, -1.000000, 0.000000 
0.175750, -0.972264, 0.006968, -1.000000, 0.000000 
0.176000, -0.972234, 0.006977, -1.000000, 0.000000 
0.176250, -0.972204, 0.006985, -1.000000, 0.000000 
0.176500, -0.972174, 0.006994, -1.000000, 0.000000 
0.176750, -0.972144, 0.007003, -1.000000, 0.000000 
0.177000, -0.972114, 0.007011, -1.000000, 0.000000 
0.177250, -0.972084, 0.007020, -1.000000, 0.000000 
0.177500, -0.972055, 0.007028, -1.000000, 0.000000 
0.177750, -0.972025, 0.007037, -1.000000, 0.000000 
0.178000, -0.971995, 0.007045, -1.000000, 0.000000 
0.178250, -0.971966, 0.007054, -1.000000, 0.000000 
0.178500, -0.971937, 0.007062, -1.000000, 0.000000 
0.178750, -0.971907, 0.007071, -1.000000, 0.000000 
0.179000, -0.971878, 0.007079, -1.000000, 0.000000 
0.179250, -0.971849, 0.007087, -1.000000, 0.000000 
0.179500, -0.971820, 0.007096, -1.000000, 0.000000 
0.179750, -0.971791, 0.007104, -1.000000, 0.000000 
0.180000, -0.971762, 0.007112, -1.000000, 0.000000 
0.180250, -0.971733, 0.007121, -1.000000, 0.000000 
0.180500, -0.971704, 0.007129, -1.000000, 0.000000 
0.180750, -0.971676, 0.007137, -1.000000, 0.000000 
0.181000, -0.971647, 0.007145, -1.000000, 0.000000 
0.181250, -0.971619, 0.007154, -1.000000, 0.000000 
0.181500, -0.971590, 0.007162, -1.000000, 0.000000 
0.181750, -0.971562, 0.007170, -1.000000, 0.000000 
0.182000, -0.971534, 0.007178, -1.000000, 0.000000 
0.182250, -0.971505, 0.007186, -1.000000, 0.000000 
0.182500, -0.971477, 0.007194, -1.000000, 0.000000 
0.182750, -0.971449, 0.007202, -1.000000, 0.000000 
0.183000, -0.971421, 0.007210, -1.000000, 0.000000 
0.183250, -0.971393, 0.007218, -1.000000, 0.000000 
0.183500, -0.971366, 0.007226, -1.000000, 0.000000 
0.183750, -0.971338, 0.007234, -1.000000, 0.000000 
0.184000, -0.971310, 0.007242, -1.000000, 0.000000 
0.184250, -0.971283, 0.007250, -1.000000, 0.000000 
0.184500, -0.971255, 0.007258, -1.000000, 0.000000 
0.184750, -0.971228, 0.007266, -1.000000, 0.000000 
0.185000, -0.971201, 0.007274, -1.000000, 0.000000 
0.185250, -0.971173, 0.007282, -1.000000, 0.000000 
0.185500, -0.971146, 0.007290, -1.000000, 0.000000 
0.185750, -0.971119, 0.007297, -1.000000, 0.000000 
0.186000, -0.971092, 0.007305, -1.000000, 0.000000 
0.186250, -0.971065, 0.007313, -1.000000, 0.000000 
0.186500, -0.971038, 0.007321, -1.000000, 0.000000 
0.186750, -0.971012, 0.007328, -1.000000, 0.000000 
0.187000, -0.970985, 0.007336, -1.000000, 0.000000 
0.187250, -0.970958, 0.007344, -1.000000, 0.000000 
0.187500, -0.970932, 0.007351, -1.000000, 0.000000 
0.187750, -0.970905, 0.007359, -1.000000, 0.000000 
0.188000, -0.970879, 0.007366, -1.000000, 0.000000 
0.188250, -0.970853, 0.007374, -1.000000, 0.000000 
0.188500, -0.970826, 0.007382, -1.000000, 0.000000 
0.188750, -0.970800, 0.007389, -1.000000, 0.000000 
0.189000, -0.970774, 0.007397, -1.000000, 0.000000 
0.189250, -0.970748, 0.007404, -1.000000, 0.000000 
0.189500, -0.970722, 0.007411, -1.000000, 0.000000 
0.189750, -0.970696, 0.007419, -1.000000, 0.000000 
0.190000, -0.970671, 0.007426, -1.000000, 0.000000 
0.190250, -0.970645, 0.007434, -1.000000, 0.000000 
0.190500, -0.970619, 0.007441, -1.000000, 0.000000 
0.190750, -0.970594, 0.007448, -1.000000, 0.000000 
0.191000, -0.970568, 0.007456, -1.000000, 0.000000 
0.191250, -0.970543, 0.007463, -1.000000, 0.000000 
0.191500, -0.970518, 0.007470, -1.000000, 0.000000 
0.191750, -0.970493, 0.007477, -1.000000, 0.000000 
0.192000, -0.970468, 0.007485, -1.000000, 0.000000 
0.192250, -0.970442, 0.007492, -1.000000, 0.000000 
0.192500, -0.970418, 0.007499, -1.000000, 0.000000 
0.192750, -0.970393, 0.007506, -1.000000, 0.000000 
0.193000, -0.970368, 0.007513, -1.000000, 0.000000 
0.193250, -0.970343, 0.007520, -1.000000, 0.000000 
0.193500, -0.970318, 0.007527, -1.000000, 0.000000 
0.193750, -0.970294, 0.007534, -1.000000, 0.000000 
0.194000, -0.970269, 0.007542, -1.000000, 0.000000 
0.194250, -0.970245, 0.007549, -1.000000, 0.000000 
0.194500, -0.970221, 0.007556, -1.000000, 0.000000 
0.194750, -0.970196, 0.007562, -1.000000, 0.000000 
0.195000, -0.970172, 0.007569, -1.000000, 0.000000 
0.195250, -0.970148, 0.007576, -1.000000, 0.000000 
0.195500, -0.970124, 0.007583, -1.000000, 0.000000 
0.195750, -0.970100, 0.007590, -1.000000, 0.000000 
0.196000, -0.970076, 0.007597, -1.000000, 0.000000 
0.196250, -0.970052, 0.007604, -1.000000, 0.000000 
0.196500, -0.970028, 0.007611, -1.000000, 0.000000 
0.196750, -0.970005, 0.007617, -1.000000, 0.000000 
0.197000, -0.969981, 0.007624, -1.000000, 0.000000 
0.197250, -0.969958, 0.007631, -1.000000, 0.000000 
0.197500, -0.969934, 0.007638, -1.000000, 0.000000 
0.197750, -0.969911, 0.007644, -1.000000, 0.000000 
0.198000, -0.969888, 0.007651, -1.000000, 0.000000 
0.198250, -0.969864, 0.007658, -1.000000, 0.000000 
0.198500, -0.969841, 0.007664, -1.000000, 0.000000 
0.198750, -0.969818, 0.007671, -1.000000, 0.000000 
0.199000, -0.969795, 0.007677, -1.000000, 0.000000 
0.199250, -0.969772, 0.007684, -1.000000, 0.000000 
0.199500, -0.969750, 0.007691, -1.000000, 0.000000 
0.199750, -0.969727, 0.007697, -1.000000, 0.000000 
0.200000, -0.969704, 0.007704, -1.000000, 0.000000 
0.200250, -0.969682, 0.007710, -1.000000, 0.000000 
0.200500, -0.969659, 0.007716, -1.000000, 0.000000 
0.200750, -0.969637, 0.007723, -1.000000, 0.000000 
0.201000, -0.969614, 0.007729, -1.000000, 0.000000 
0.201250, -0.969592, 0.007736, -1.000000, 0.000000 
0.201500, -0.969570, 0.007742, -1.000000, 0.000000 
0.201750, -0.969548, 0.007748, -1.000000, 0.000000 
0.202000, -0.969525, 0.007755, -1.000000, 0.000000 
0.202250, -0.969503, 0.007761, -1.000000, 0.000000 
0.202500, -0.969482, 0.007767, -1.000000, 0.000000 
0.202750, -0.969460, 0.007774, -1.000000, 0.000000 
0.203000, -0.969438, 0.007780, -1.000000, 0.000000 
0.203250, -0.969416, 0.007786, -1.000000, 0.000000 
0.203500, -0.969395, 0.007792, -1.000000, 0.000000 
0.203750, -0.969373, 0.007798, -1.000000, 0.000000 
0.204000, -0.969352, 0.007805, -1.000000, 0.000000 
0.204250, -0.969330, 0.007811, -1.000000, 0.000000 
0.204500, -0.969309, 0.007817, -1.000000, 0.000000 
0.204750, -0.969288, 0.007823, -1.000000, 0.000000 
0.205000, -0.969266, 0.007829, -1.000000, 0.000000 
0.205250, -0.969245, 0.007835, -1.000000, 0.000000 
0.205500, -0.969224, 0.007841, -1.000000, 0.000000 
0.205750, -0.969203, 0.007847, -1.000000, 0.000000 
0.206000, -0.969182, 0.007853, -1.000000, 0.000000 
0.206250, -0.969162, 0.007859, -1.000000, 0.000000 
0.206500, -0.969141, 0.007865, -1.000000, 0.000000 
0.206750, -0.969120, 0.007871, -1.000000, 0.000000 
0.207000, -0.969100, 0.007877, -1.000000, 0.000000 
0.207250, -0.969079, 0.007882, -1.000000, 0.000000 
0.207500, -0.969059, 0.007888, -1.000000, 0.000000 
0.207750, -0.969038, 0.007894, -1.000000, 0.000000 
0.208000, -0.969018, 0.007900, -1.000000, 0.000000 
0.208250, -0.968998, 0.007906, -1.000000, 0.000000 
0.208500, -0.968978, 0.007911, -1.000000, 0.000000 
0.208750, -0.968957, 0.007917, -1.000000, 0.000000 
0.209000, -0.968937, 0.007923, -1.000000, 0.000000 
0.209250, -0.968918, 0.007928, -1.000000, 0.000000 
0.209500, -0.968898, 0.007934, -1.000000, 0.000000 
0.209750, -0.968878, 0.007940, -1.000000, 0.000000 
0.210000, -0.968858, 0.007945, -1.000000, 0.000000 
0.210250, -0.968838, 0.007951, -1.000000, 0.000000 
0.210500, -0.968819, 0.007957, -1.000000, 0.000000 
0.210750, -0.968799, 0.007962, -1.000000, 0.000000 
0.211000, -0.968780, 0.007968, -1.000000, 0.000000 
0.211250, -0.968761, 0.007973, -1.000000, 0.000000 
0.211500, -0.968741, 0.007979, -1.000000, 0.000000 
0.211750, -0.968722, 0.007984, -1.000000, 0.000000 
0.212000, -0.968703, 0.007990, -1.000000, 0.000000 
0.212250, -0.968684, 0.007995, -1.000000, 0.000000 
0.212500, -0.968665, 0.008001, -1.000000, 0.000000 
0.212750, -0.968646, 0.008006, -1.000000, 0.000000 
0.213000, -0.968627, 0.008011, -1.000000, 0.000000 
0.213250, -0.968608, 0.008017, -1.000000, 0.000000 
0.213500, -0.968590, 0.008022, -1.000000, 0.000000 
0.213750, -0.968571, 0.008027, -1.000000, 0.000000 
0.214000, -0.968552, 0.008033, -1.000000, 0.000000 
0.214250, -0.968534, 0.008038, -1.000000, 0.000000 
0.214500, -0.968515, 0.008043, -1.000000, 0.000000 
0.214750, -0.968497, 0.008048, -1.000000, 0.000000 
0.215000, -0.968479, 0.008053, -1.000000, 0.000000 
0.215250, -0.968460, 0.008059, -1.000000, 0.000000 
0.215500, -0.968442, 0.008064, -1.000000, 0.000000 
0.215750, -0.968424, 0.008069, -1.000000, 0.000000 
