t, x, y 
0.194250, 0.826663, 2.210376 
0.194500, 0.826674, 2.210405 
0.194750, 0.826689, 2.210450 
0.195000, 0.826699, 2.210479 
0.195250, 0.826714, 2.210524 
0.195500, 0.826725, 2.210554 
0.195750, 0.826740, 2.210598 
0.196000, 0.826750, 2.210628 
0.196250, 0.826765, 2.210673 
0.196500, 0.826775, 2.210703 
0.196750, 0.826790, 2.210748 
0.197000, 0.826800, 2.210778 
0.197250, 0.826815, 2.210823 
0.197500, 0.826825, 2.210854 
0.197750, 0.826839, 2.210899 
0.198000, 0.826849, 2.210929 
0.198250, 0.826864, 2.210975 
0.198500, 0.826873, 2.211005 
0.198750, 0.826888, 2.211051 
0.199000, 0.826898, 2.211081 
0.199250, 0.826912, 2.211127 
0.199500, 0.826922, 2.211158 
0.199750, 0.826936, 2.211204 
0.200000, 0.826945, 2.211234 
0.200250, 0.826960, 2.211281 
0.200500, 0.826969, 2.211311 
0.200750, 0.826983, 2.211358 
0.201000, 0.826993, 2.211389 
0.201250, 0.827007, 2.211435 
0.201500, 0.827016, 2.211466 
0.201750, 0.827030, 2.211513 
0.202000, 0.827039, 2.211544 
0.202250, 0.827053, 2.211591 
0.202500, 0.827062, 2.211622 
0.202750, 0.827076, 2.211669 
0.203000, 0.827085, 2.211700 
0.203250, 0.827098, 2.211747 
0.203500, 0.827107, 2.211778 
0.203750, 0.827121, 2.211826 
0.204000, 0.827130, 2.211857 
0.204250, 0.827143, 2.211905 
0.204500, 0.827152, 2.211936 
0.204750, 0.827165, 2.211984 
0.205000, 0.827174, 2.212016 
0.205250, 0.827187, 2.212063 
0.205500, 0.827196, 2.212095 
0.205750, 0.827209, 2.212143 
0.206000, 0.827218, 2.212175 
0.206250, 0.827231, 2.212223 
0.206500, 0.827239, 2.212255 
0.206750, 0.827252, 2.212303 
0.207000, 0.827261, 2.212335 
0.207250, 0.827274, 2.212383 
0.207500, 0.827282, 2.212416 
0.207750, 0.827295, 2.212464 
0.208000, 0.827303, 2.212497 
0.208250, 0.827315, 2.212545 
0.208500, 0.827324, 2.212578 
0.208750, 0.827336, 2.212626 
0.209000, 0.827344, 2.212659 
0.209250, 0.827357, 2.212708 
0.209500, 0.827365, 2.212741 
0.209750, 0.827377, 2.212790 
0.210000, 0.827385, 2.212822 
0.210250, 0.827397, 2.212872 
0.210500, 0.827405, 2.212904 
0.210750, 0.827417, 2.212954 
0.211000, 0.827425, 2.212987 
0.211250, 0.827437, 2.213036 
0.211500, 0.827445, 2.213069 
0.211750, 0.827457, 2.213119 
0.212000, 0.827464, 2.213152 
0.212250, 0.827476, 2.213202 
0.212500, 0.827484, 2.213235 
0.212750, 0.827495, 2.213285 
0.213000, 0.827503, 2.213319 
0.213250, 0.827514, 2.213369 
0.213500, 0.827522, 2.213402 
0.213750, 0.827533, 2.213453 
0.214000, 0.827541, 2.213486 
0.214250, 0.827552, 2.213537 
0.214500, 0.827559, 2.213570 
0.214750, 0.827570, 2.213621 
0.215000, 0.827578, 2.213655 
0.215250, 0.827589, 2.213706 
0.215500, 0.827596, 2.213739 
0.215750, 0.827607, 2.213790 
0.216000, 0.827614, 2.213824 
0.216250, 0.827625, 2.213875 
0.216500, 0.827632, 2.213910 
0.216750, 0.827643, 2.213961 
0.217000, 0.827650, 2.213995 
0.217250, 0.827660, 2.214046 
0.217500, 0.827667, 2.214081 
0.217750, 0.827678, 2.214132 
0.218000, 0.827684, 2.214167 
0.218250, 0.827695, 2.214218 
0.218500, 0.827702, 2.214253 
0.218750, 0.827712, 2.214305 
0.219000, 0.827719, 2.214339 
0.219250, 0.827729, 2.214391 
0.219500, 0.827735, 2.214426 
0.219750, 0.827745, 2.214478 
0.220000, 0.827752, 2.214513 
0.220250, 0.827762, 2.214565 
0.220500, 0.827768, 2.214600 
0.220750, 0.827778, 2.214652 
0.221000, 0.827784, 2.214687 
0.221250, 0.827794, 2.214740 
0.221500, 0.827800, 2.214775 
0.221750, 0.827810, 2.214828 
0.222000, 0.827816, 2.214863 
0.222250, 0.827826, 2.214916 
0.222500, 0.827832, 2.214951 
0.222750, 0.827841, 2.215004 
0.223000, 0.827847, 2.215040 
0.223250, 0.827857, 2.215093 
0.223500, 0.827863, 2.215128 
0.223750, 0.827872, 2.215182 
0.224000, 0.827878, 2.215217 
0.224250, 0.827887, 2.215271 
0.224500, 0.827893, 2.215307 
0.224750, 0.827901, 2.215360 
0.225000, 0.827907, 2.215396 
0.225250, 0.827916, 2.215450 
0.225500, 0.827922, 2.215486 
0.225750, 0.827930, 2.215540 
0.226000, 0.827936, 2.215576 
0.226250, 0.827945, 2.215630 
0.226500, 0.827950, 2.215666 
0.226750, 0.827958, 2.215720 
0.227000, 0.827964, 2.215756 
0.227250, 0.827972, 2.215811 
0.227500, 0.827978, 2.215847 
0.227750, 0.827986, 2.215902 
0.228000, 0.827991, 2.215938 
0.228250, 0.827999, 2.215993 
0.228500, 0.828005, 2.216029 
0.228750, 0.828013, 2.216084 
0.229000, 0.828018, 2.216121 
0.229250, 0.828026, 2.216176 
0.229500, 0.828031, 2.216212 
0.229750, 0.828038, 2.216267 
0.230000, 0.828044, 2.216304 
0.230250, 0.828051, 2.216360 
0.230500, 0.828056, 2.216396 
0.230750, 0.828064, 2.216452 
0.231000, 0.828069, 2.216489 
0.231250, 0.828076, 2.216545 
0.231500, 0.828081, 2.216582 
0.231750, 0.828088, 2.216637 
0.232000, 0.828093, 2.216675 
0.232250, 0.828100, 2.216730 
0.232500, 0.828105, 2.216768 
0.232750, 0.828112, 2.216824 
0.233000, 0.828116, 2.216861 
0.233250, 0.828123, 2.216917 
0.233500, 0.828128, 2.216955 
0.233750, 0.828134, 2.217011 
0.234000, 0.828139, 2.217049 
0.234250, 0.828145, 2.217105 
0.234500, 0.828150, 2.217143 
0.234750, 0.828156, 2.217200 
0.235000, 0.828161, 2.217237 
0.235250, 0.828167, 2.217294 
0.235500, 0.828171, 2.217332 
0.235750, 0.828178, 2.217389 
0.236000, 0.828182, 2.217427 
0.236250, 0.828188, 2.217484 
0.236500, 0.828192, 2.217522 
0.236750, 0.828198, 2.217579 
0.237000, 0.828202, 2.217618 
0.237250, 0.828208, 2.217675 
0.237500, 0.828212, 2.217713 
0.237750, 0.828218, 2.217771 
0.238000, 0.828222, 2.217809 
0.238250, 0.828228, 2.217867 
0.238500, 0.828231, 2.217905 
0.238750, 0.828237, 2.217963 
0.239000, 0.828241, 2.218002 
0.239250, 0.828246, 2.218060 
0.239500, 0.828250, 2.218098 
0.239750, 0.828255, 2.218156 
0.240000, 0.828259, 2.218195 
0.240250, 0.828264, 2.218253 
0.240500, 0.828267, 2.218292 
0.240750, 0.828272, 2.218351 
0.241000, 0.828276, 2.218390 
0.241250, 0.828281, 2.218448 
0.241500, 0.828284, 2.218487 
0.241750, 0.828289, 2.218546 
0.242000, 0.828292, 2.218585 
0.242250, 0.828297, 2.218644 
0.242500, 0.828300, 2.218683 
0.242750, 0.828305, 2.218742 
0.243000, 0.828308, 2.218781 
0.243250, 0.828313, 2.218841 
0.243500, 0.828316, 2.218880 
0.243750, 0.828320, 2.218939 
0.244000, 0.828323, 2.218979 
0.244250, 0.828327, 2.219038 
0.244500, 0.828330, 2.219078 
0.244750, 0.828334, 2.219137 
0.245000, 0.828337, 2.219177 
0.245250, 0.828341, 2.219237 
0.245500, 0.828344, 2.219277 
0.245750, 0.828348, 2.219337 
0.246000, 0.828351, 2.219377 
0.246250, 0.828354, 2.219437 
0.246500, 0.828357, 2.219477 
0.246750, 0.828361, 2.219537 
0.247000, 0.828363, 2.219577 
0.247250, 0.828367, 2.219637 
0.247500, 0.828369, 2.219677 
0.247750, 0.828373, 2.219738 
0.248000, 0.828375, 2.219778 
0.248250, 0.828378, 2.219839 
0.248500, 0.828381, 2.219879 
0.248750, 0.828384, 2.219940 
0.249000, 0.828386, 2.219980 
0.249250, 0.828389, 2.220041 
0.249500, 0.828391, 2.220082 
0.249750, 0.828394, 2.220143 
0.250000, 0.828396, 2.220183 
0.250250, 0.828399, 2.220244 
0.250500, 0.828401, 2.220285 
0.250750, 0.828404, 2.220346 
0.251000, 0.828406, 2.220387 
0.251250, 0.828409, 2.220449 
0.251500, 0.828410, 2.220490 
0.251750, 0.828413, 2.220551 
0.252000, 0.828415, 2.220592 
0.252250, 0.828417, 2.220654 
0.252500, 0.828419, 2.220695 
0.252750, 0.828421, 2.220757 
0.253000, 0.828422, 2.220798 
0.253250, 0.828425, 2.220860 
0.253500, 0.828426, 2.220902 
0.253750, 0.828428, 2.220964 
0.254000, 0.828430, 2.221005 
0.254250, 0.828432, 2.221067 
0.254500, 0.828433, 2.221109 
0.254750, 0.828435, 2.221171 
0.255000, 0.828436, 2.221213 
0.255250, 0.828438, 2.221276 
0.255500, 0.828439, 2.221317 
0.255750, 0.828441, 2.221380 
0.256000, 0.828442, 2.221422 
0.256250, 0.828443, 2.221485 
0.256500, 0.828444, 2.221527 
0.256750, 0.828446, 2.221590 
0.257000, 0.828447, 2.221632 
0.257250, 0.828448, 2.221695 
0.257500, 0.828449, 2.221737 
0.257750, 0.828450, 2.221800 
0.258000, 0.828451, 2.221842 
0.258250, 0.828452, 2.221906 
0.258500, 0.828452, 2.221948 
0.258750, 0.828453, 2.222011 
0.259000, 0.828454, 2.222054 
0.259250, 0.828455, 2.222117 
0.259500, 0.828455, 2.222160 
0.259750, 0.828456, 2.222224 
0.260000, 0.828456, 2.222266 
0.260250, 0.828457, 2.222330 
0.260500, 0.828457, 2.222373 
0.260750, 0.828458, 2.222437 
0.261000, 0.828458, 2.222480 
0.261250, 0.828459, 2.222544 
0.261500, 0.828459, 2.222587 
0.261750, 0.828459, 2.222651 
0.262000, 0.828459, 2.222694 
0.262250, 0.828459, 2.222758 
0.262500, 0.828459, 2.222801 
0.262750, 0.828459, 2.222866 
0.263000, 0.828459, 2.222909 
0.263250, 0.828459, 2.222974 
0.263500, 0.828459, 2.223017 
0.263750, 0.828459, 2.223082 
0.264000, 0.828459, 2.223125 
0.264250, 0.828458, 2.223190 
0.264500, 0.828458, 2.223234 
0.264750, 0.828458, 2.223299 
0.265000, 0.828457, 2.223342 
0.265250, 0.828457, 2.223408 
0.265500, 0.828456, 2.223451 
0.265750, 0.828456, 2.223517 
0.266000, 0.828455, 2.223560 
0.266250, 0.828454, 2.223626 
0.266500, 0.828454, 2.223670 
0.266750, 0.828453, 2.223735 
0.267000, 0.828452, 2.223779 
0.267250, 0.828451, 2.223845 
0.267500, 0.828451, 2.223889 
0.267750, 0.828450, 2.223955 
0.268000, 0.828449, 2.223999 
0.268250, 0.828447, 2.224065 
0.268500, 0.828447, 2.224109 
0.268750, 0.828445, 2.224175 
0.269000, 0.828444, 2.224220 
0.269250, 0.828443, 2.224286 
0.269500, 0.828442, 2.224330 
0.269750, 0.828440, 2.224397 
0.270000, 0.828439, 2.224441 
0.270250, 0.828437, 2.224508 
0.270500, 0.828436, 2.224552 
0.270750, 0.828434, 2.224619 
0.271000, 0.828433, 2.224663 
0.271250, 0.828431, 2.224730 
0.271500, 0.828430, 2.224775 
0.271750, 0.828428, 2.224842 
0.272000, 0.828426, 2.224887 
0.272250, 0.828424, 2.224954 
0.272500, 0.828423, 2.224999 
0.272750, 0.828421, 2.225066 
0.273000, 0.828419, 2.225111 
0.273250, 0.828417, 2.225178 
0.273500, 0.828415, 2.225223 
0.273750, 0.828412, 2.225291 
0.274000, 0.828411, 2.225336 
0.274250, 0.828408, 2.225404 
0.274500, 0.828406, 2.225449 
0.274750, 0.828404, 2.225517 
0.275000, 0.828402, 2.225562 
0.275250, 0.828399, 2.225630 
0.275500, 0.828397, 2.225675 
0.275750, 0.828394, 2.225743 
0.276000, 0.828392, 2.225789 
0.276250, 0.828389, 2.225857 
0.276500, 0.828387, 2.225903 
0.276750, 0.828384, 2.225971 
0.277000, 0.828381, 2.226017 
0.277250, 0.828378, 2.226085 
0.277500, 0.828376, 2.226131 
0.277750, 0.828372, 2.226199 
0.278000, 0.828370, 2.226245 
0.278250, 0.828367, 2.226314 
0.278500, 0.828364, 2.226360 
0.278750, 0.828361, 2.226429 
0.279000, 0.828358, 2.226475 
0.279250, 0.828354, 2.226544 
0.279500, 0.828352, 2.226590 
0.279750, 0.828348, 2.226659 
0.280000, 0.828345, 2.226705 
0.280250, 0.828341, 2.226774 
0.280500, 0.828339, 2.226820 
0.280750, 0.828335, 2.226890 
0.281000, 0.828332, 2.226936 
0.281250, 0.828328, 2.227005 
0.281500, 0.828325, 2.227052 
0.281750, 0.828320, 2.227121 
0.282000, 0.828317, 2.227168 
0.282250, 0.828313, 2.227238 
0.282500, 0.828310, 2.227284 
0.282750, 0.828305, 2.227354 
0.283000, 0.828302, 2.227401 
0.283250, 0.828298, 2.227471 
0.283500, 0.828295, 2.227518 
0.283750, 0.828290, 2.227588 
0.284000, 0.828287, 2.227634 
0.284250, 0.828282, 2.227705 
0.284500, 0.828278, 2.227752 
0.284750, 0.828273, 2.227822 
0.285000, 0.828270, 2.227869 
0.285250, 0.828265, 2.227940 
0.285500, 0.828261, 2.227987 
0.285750, 0.828256, 2.228057 
0.286000, 0.828253, 2.228104 
0.286250, 0.828247, 2.228175 
0.286500, 0.828244, 2.228222 
0.286750, 0.828238, 2.228293 
0.287000, 0.828235, 2.228341 
0.287250, 0.828229, 2.228412 
0.287500, 0.828225, 2.228459 
0.287750, 0.828220, 2.228530 
0.288000, 0.828216, 2.228578 
0.288250, 0.828210, 2.228649 
0.288500, 0.828206, 2.228696 
0.288750, 0.828200, 2.228768 
0.289000, 0.828196, 2.228815 
0.289250, 0.828190, 2.228887 
0.289500, 0.828186, 2.228935 
0.289750, 0.828180, 2.229006 
0.290000, 0.828176, 2.229054 
0.290250, 0.828170, 2.229126 
0.290500, 0.828166, 2.229174 
0.290750, 0.828159, 2.229246 
0.291000, 0.828155, 2.229294 
0.291250, 0.828149, 2.229366 
0.291500, 0.828144, 2.229414 
0.291750, 0.828138, 2.229486 
0.292000, 0.828133, 2.229534 
0.292250, 0.828127, 2.229606 
0.292500, 0.828122, 2.229654 
0.292750, 0.828115, 2.229727 
0.293000, 0.828111, 2.229775 
0.293250, 0.828104, 2.229848 
0.293500, 0.828099, 2.229896 
0.293750, 0.828092, 2.229969 
0.294000, 0.828088, 2.230017 
0.294250, 0.828080, 2.230090 
0.294500, 0.828076, 2.230138 
0.294750, 0.828069, 2.230211 
0.295000, 0.828064, 2.230260 
0.295250, 0.828056, 2.230333 
0.295500, 0.828051, 2.230382 
0.295750, 0.828044, 2.230455 
0.296000, 0.828039, 2.230503 
0.296250, 0.828031, 2.230577 
0.296500, 0.828026, 2.230625 
0.296750, 0.828019, 2.230699 
0.297000, 0.828014, 2.230748 
0.297250, 0.828006, 2.230821 
0.297500, 0.828001, 2.230870 
0.297750, 0.827993, 2.230944 
0.298000, 0.827987, 2.230993 
0.298250, 0.827979, 2.231067 
0.298500, 0.827974, 2.231116 
0.298750, 0.827966, 2.231190 
0.299000, 0.827961, 2.231239 
0.299250, 0.827952, 2.231313 
0.299500, 0.827947, 2.231362 
0.299750, 0.827939, 2.231436 
0.300000, 0.827933, 2.231486 
0.300250, 0.827925, 2.231560 
0.300500, 0.827919, 2.231609 
0.300750, 0.827910, 2.231683 
0.301000, 0.827905, 2.231733 
0.301250, 0.827896, 2.231807 
0.301500, 0.827890, 2.231857 
0.301750, 0.827882, 2.231932 
0.302000, 0.827876, 2.231981 
0.302250, 0.827867, 2.232056 
0.302500, 0.827861, 2.232106 
0.302750, 0.827852, 2.232181 
0.303000, 0.827846, 2.232230 
0.303250, 0.827837, 2.232305 
0.303500, 0.827831, 2.232355 
0.303750, 0.827822, 2.232430 
0.304000, 0.827815, 2.232480 
0.304250, 0.827806, 2.232555 
0.304500, 0.827800, 2.232605 
0.304750, 0.827791, 2.232681 
0.305000, 0.827784, 2.232731 
0.305250, 0.827775, 2.232806 
0.305500, 0.827768, 2.232856 
0.305750, 0.827759, 2.232932 
0.306000, 0.827752, 2.232982 
0.306250, 0.827743, 2.233058 
0.306500, 0.827736, 2.233108 
0.306750, 0.827726, 2.233184 
0.307000, 0.827720, 2.233234 
0.307250, 0.827710, 2.233310 
0.307500, 0.827703, 2.233361 
0.307750, 0.827693, 2.233437 
0.308000, 0.827687, 2.233487 
0.308250, 0.827676, 2.233563 
0.308500, 0.827670, 2.233614 
0.308750, 0.827659, 2.233690 
0.309000, 0.827653, 2.233741 
0.309250, 0.827642, 2.233817 
0.309500, 0.827635, 2.233868 
0.309750, 0.827625, 2.233944 
0.310000, 0.827618, 2.233995 
0.310250, 0.827607, 2.234072 
0.310500, 0.827600, 2.234123 
0.310750, 0.827590, 2.234199 
0.311000, 0.827582, 2.234250 
0.311250, 0.827572, 2.234327 
0.311500, 0.827564, 2.234378 
0.311750, 0.827554, 2.234455 
0.312000, 0.827546, 2.234506 
0.312250, 0.827535, 2.234583 
0.312500, 0.827528, 2.234634 
0.312750, 0.827517, 2.234711 
0.313000, 0.827510, 2.234763 
0.313250, 0.827498, 2.234840 
0.313500, 0.827491, 2.234891 
0.313750, 0.827480, 2.234968 
0.314000, 0.827472, 2.235020 
0.314250, 0.827461, 2.235097 
0.314500, 0.827453, 2.235149 
0.314750, 0.827442, 2.235226 
0.315000, 0.827434, 2.235278 
0.315250, 0.827422, 2.235356 
0.315500, 0.827415, 2.235407 
0.315750, 0.827403, 2.235485 
0.316000, 0.827395, 2.235537 
0.316250, 0.827383, 2.235615 
0.316500, 0.827375, 2.235666 
0.316750, 0.827363, 2.235744 
0.317000, 0.827355, 2.235796 
0.317250, 0.827343, 2.235874 
0.317500, 0.827335, 2.235926 
0.317750, 0.827323, 2.236004 
0.318000, 0.827315, 2.236057 
0.318250, 0.827303, 2.236135 
0.318500, 0.827295, 2.236187 
0.318750, 0.827283, 2.236265 
0.319000, 0.827274, 2.236317 
0.319250, 0.827262, 2.236396 
0.319500, 0.827254, 2.236448 
0.319750, 0.827241, 2.236527 
0.320000, 0.827233, 2.236579 
0.320250, 0.827220, 2.236658 
0.320500, 0.827212, 2.236710 
0.320750, 0.827199, 2.236789 
0.321000, 0.827190, 2.236841 
0.321250, 0.827178, 2.236920 
0.321500, 0.827169, 2.236973 
0.321750, 0.827156, 2.237052 
0.322000, 0.827148, 2.237104 
0.322250, 0.827135, 2.237183 
0.322500, 0.827126, 2.237236 
0.322750, 0.827113, 2.237315 
0.323000, 0.827104, 2.237368 
0.323250, 0.827091, 2.237447 
0.323500, 0.827082, 2.237500 
0.323750, 0.827069, 2.237580 
0.324000, 0.827060, 2.237633 
0.324250, 0.827046, 2.237712 
0.324500, 0.827037, 2.237765 
0.324750, 0.827024, 2.237845 
0.325000, 0.827015, 2.237898 
0.325250, 0.827001, 2.237977 
0.325500, 0.826992, 2.238030 
0.325750, 0.826978, 2.238110 
0.326000, 0.826969, 2.238163 
0.326250, 0.826955, 2.238243 
0.326500, 0.826946, 2.238296 
0.326750, 0.826932, 2.238376 
0.327000, 0.826923, 2.238430 
0.327250, 0.826909, 2.238510 
0.327500, 0.826899, 2.238563 
0.327750, 0.826885, 2.238643 
0.328000, 0.826876, 2.238697 
0.328250, 0.826862, 2.238777 
0.328500, 0.826852, 2.238831 
0.328750, 0.826838, 2.238911 
0.329000, 0.826828, 2.238965 
0.329250, 0.826814, 2.239045 
0.329500, 0.826804, 2.239099 
0.329750, 0.826790, 2.239179 
0.330000, 0.826780, 2.239233 
0.330250, 0.826765, 2.239314 
0.330500, 0.826756, 2.239368 
0.330750, 0.826741, 2.239448 
0.331000, 0.826731, 2.239502 
0.331250, 0.826716, 2.239583 
0.331500, 0.826707, 2.239637 
0.331750, 0.826692, 2.239718 
0.332000, 0.826682, 2.239772 
0.332250, 0.826667, 2.239853 
0.332500, 0.826657, 2.239907 
0.332750, 0.826642, 2.239988 
0.333000, 0.826631, 2.240042 
0.333250, 0.826616, 2.240124 
0.333500, 0.826606, 2.240178 
0.333750, 0.826591, 2.240259 
0.334000, 0.826581, 2.240314 
0.334250, 0.826565, 2.240395 
0.334500, 0.826555, 2.240449 
0.334750, 0.826540, 2.240531 
0.335000, 0.826529, 2.240585 
0.335250, 0.826514, 2.240667 
0.335500, 0.826503, 2.240721 
0.335750, 0.826488, 2.240803 
0.336000, 0.826477, 2.240858 
0.336250, 0.826461, 2.240939 
0.336500, 0.826451, 2.240994 
0.336750, 0.826435, 2.241076 
0.337000, 0.826424, 2.241131 
0.337250, 0.826408, 2.241213 
0.337500, 0.826398, 2.241267 
0.337750, 0.826382, 2.241349 
0.338000, 0.826371, 2.241404 
0.338250, 0.826355, 2.241486 
0.338500, 0.826344, 2.241541 
0.338750, 0.826328, 2.241623 
0.339000, 0.826317, 2.241678 
0.339250, 0.826301, 2.241761 
0.339500, 0.826290, 2.241816 
0.339750, 0.826273, 2.241898 
0.340000, 0.826262, 2.241953 
0.340250, 0.826246, 2.242036 
0.340500, 0.826235, 2.242091 
0.340750, 0.826218, 2.242174 
0.341000, 0.826207, 2.242229 
0.341250, 0.826190, 2.242311 
0.341500, 0.826179, 2.242367 
0.341750, 0.826162, 2.242450 
0.342000, 0.826151, 2.242505 
0.342250, 0.826134, 2.242588 
0.342500, 0.826123, 2.242643 
0.342750, 0.826106, 2.242726 
0.343000, 0.826095, 2.242781 
0.343250, 0.826078, 2.242865 
0.343500, 0.826066, 2.242920 
0.343750, 0.826049, 2.243003 
0.344000, 0.826038, 2.243059 
0.344250, 0.826020, 2.243142 
0.344500, 0.826009, 2.243198 
0.344750, 0.825992, 2.243281 
0.345000, 0.825980, 2.243337 
0.345250, 0.825963, 2.243420 
0.345500, 0.825951, 2.243476 
0.345750, 0.825933, 2.243559 
0.346000, 0.825922, 2.243615 
0.346250, 0.825904, 2.243699 
0.346500, 0.825892, 2.243755 
0.346750, 0.825875, 2.243838 
0.347000, 0.825863, 2.243894 
0.347250, 0.825845, 2.243978 
0.347500, 0.825833, 2.244034 
0.347750, 0.825815, 2.244118 
0.348000, 0.825803, 2.244174 
0.348250, 0.825785, 2.244258 
0.348500, 0.825773, 2.244314 
0.348750, 0.825755, 2.244398 
0.349000, 0.825743, 2.244454 
0.349250, 0.825725, 2.244538 
0.349500, 0.825713, 2.244594 
0.349750, 0.825695, 2.244679 
0.350000, 0.825682, 2.244735 
0.350250, 0.825664, 2.244819 
0.350500, 0.825652, 2.244876 
0.350750, 0.825633, 2.244960 
0.351000, 0.825621, 2.245016 
0.351250, 0.825603, 2.245101 
0.351500, 0.825590, 2.245157 
0.351750, 0.825572, 2.245242 
0.352000, 0.825559, 2.245298 
0.352250, 0.825540, 2.245383 
0.352500, 0.825528, 2.245439 
0.352750, 0.825509, 2.245524 
0.353000, 0.825497, 2.245581 
0.353250, 0.825478, 2.245666 
0.353500, 0.825465, 2.245722 
0.353750, 0.825446, 2.245807 
0.354000, 0.825434, 2.245864 
0.354250, 0.825414, 2.245949 
0.354500, 0.825402, 2.246006 
0.354750, 0.825383, 2.246091 
0.355000, 0.825370, 2.246148 
0.355250, 0.825351, 2.246233 
0.355500, 0.825338, 2.246290 
0.355750, 0.825319, 2.246375 
0.356000, 0.825306, 2.246432 
0.356250, 0.825286, 2.246517 
0.356500, 0.825273, 2.246574 
0.356750, 0.825254, 2.246659 
0.357000, 0.825241, 2.246716 
0.357250, 0.825221, 2.246802 
0.357500, 0.825208, 2.246859 
0.357750, 0.825189, 2.246945 
0.358000, 0.825175, 2.247002 
0.358250, 0.825156, 2.247087 
0.358500, 0.825142, 2.247145 
0.358750, 0.825123, 2.247230 
0.359000, 0.825109, 2.247287 
0.359250, 0.825090, 2.247373 
0.359500, 0.825076, 2.247431 
0.359750, 0.825056, 2.247517 
0.360000, 0.825043, 2.247574 
0.360250, 0.825023, 2.247660 
0.360500, 0.825009, 2.247717 
0.360750, 0.824989, 2.247803 
0.361000, 0.824976, 2.247861 
0.361250, 0.824956, 2.247947 
0.361500, 0.824942, 2.248004 
0.361750, 0.824922, 2.248091 
0.362000, 0.824908, 2.248148 
0.362250, 0.824888, 2.248234 
0.362500, 0.824874, 2.248292 
0.362750, 0.824854, 2.248378 
0.363000, 0.824840, 2.248436 
0.363250, 0.824819, 2.248522 
0.363500, 0.824806, 2.248580 
0.363750, 0.824785, 2.248667 
0.364000, 0.824771, 2.248724 
0.364250, 0.824750, 2.248811 
0.364500, 0.824737, 2.248869 
0.364750, 0.824716, 2.248956 
0.365000, 0.824702, 2.249013 
0.365250, 0.824681, 2.249100 
0.365500, 0.824667, 2.249158 
0.365750, 0.824646, 2.249245 
0.366000, 0.824632, 2.249303 
0.366250, 0.824611, 2.249390 
0.366500, 0.824597, 2.249448 
0.366750, 0.824576, 2.249535 
0.367000, 0.824561, 2.249593 
0.367250, 0.824540, 2.249680 
0.367500, 0.824526, 2.249738 
0.367750, 0.824505, 2.249825 
0.368000, 0.824490, 2.249883 
0.368250, 0.824469, 2.249970 
0.368500, 0.824455, 2.250029 
0.368750, 0.824433, 2.250116 
0.369000, 0.824419, 2.250174 
0.369250, 0.824397, 2.250261 
0.369500, 0.824383, 2.250320 
0.369750, 0.824361, 2.250407 
0.370000, 0.824347, 2.250466 
0.370250, 0.824325, 2.250553 
0.370500, 0.824311, 2.250611 
0.370750, 0.824289, 2.250699 
0.371000, 0.824274, 2.250757 
0.371250, 0.824252, 2.250845 
0.371500, 0.824238, 2.250904 
0.371750, 0.824216, 2.250991 
0.372000, 0.824201, 2.251050 
0.372250, 0.824179, 2.251138 
0.372500, 0.824164, 2.251196 
0.372750, 0.824142, 2.251284 
0.373000, 0.824128, 2.251343 
0.373250, 0.824105, 2.251431 
0.373500, 0.824091, 2.251489 
0.373750, 0.824068, 2.251577 
0.374000, 0.824053, 2.251636 
0.374250, 0.824031, 2.251724 
0.374500, 0.824016, 2.251783 
0.374750, 0.823994, 2.251871 
